Nivel de consistência; Data; Cota
2;1977-01-09;366
2;1977-01-09;377
2;1977-01-09;388
2;1976-12-01;165
2;1976-12-02;152
2;1976-12-03;172
2;1976-12-04;184
2;1976-12-05;179
2;1976-12-06;189
2;1976-12-07;186
2;1976-12-08;206
2;1976-12-09;249
2;1976-12-09;297
2;1976-12-09;281
2;1976-12-09;235
2;1976-12-09;237
2;1976-12-09;263
2;1976-12-09;227
2;1976-12-09;217
2;1976-12-09;208
2;1976-12-09;190
2;1976-12-09;210
2;1976-12-09;253
2;1976-12-09;274
2;1976-12-09;294
2;1976-12-09;273
2;1976-12-09;235
2;1976-12-09;225
2;1976-12-09;218
2;1976-12-09;237
2;1976-12-09;275
2;1976-12-09;279
2;1976-12-09;271
2;1976-12-09;277
2;1976-11-01;133
2;1976-11-02;119
2;1976-11-03;110
2;1976-11-04;108
2;1976-11-05;105
2;1976-11-06;103
2;1976-11-07;100
2;1976-11-08;87
2;1976-11-09;86
2;1976-11-09;88
2;1976-11-09;87
2;1976-11-09;89
2;1976-11-09;89
2;1976-11-09;99
2;1976-11-09;123
2;1976-11-09;133
2;1976-11-09;185
2;1976-11-09;222
2;1976-11-09;225
2;1976-11-09;226
2;1976-11-09;257
2;1976-11-09;253
2;1976-11-09;274
2;1976-11-09;310
2;1976-11-09;357
2;1976-11-09;349
2;1976-11-09;287
2;1976-11-09;243
2;1976-11-09;206
2;1976-11-09;185
2;1976-10-01;77
2;1976-10-02;79
2;1976-10-03;95
2;1976-10-04;91
2;1976-10-05;79
2;1976-10-06;80
2;1976-10-07;70
2;1976-10-08;62
2;1976-10-09;59
2;1976-10-09;59
2;1976-10-09;66
2;1976-10-09;71
2;1976-10-09;79
2;1976-10-09;115
2;1976-10-09;151
2;1976-10-09;124
2;1976-10-09;118
2;1976-10-09;99
2;1976-10-09;86
2;1976-10-09;78
2;1976-10-09;72
2;1976-10-09;74
2;1976-10-09;80
2;1976-10-09;112
2;1976-10-09;127
2;1976-10-09;122
2;1976-10-09;113
2;1976-10-09;109
2;1976-10-09;109
2;1976-10-09;111
2;1976-10-09;148
2;1976-09-01;28
2;1976-09-02;28
2;1976-09-03;28
2;1976-09-04;37
2;1976-09-05;26
2;1976-09-06;23
2;1976-09-07;26
2;1976-09-08;24
2;1976-09-09;26
2;1976-09-09;26
2;1976-09-09;78
2;1976-09-09;47
2;1976-09-09;44
2;1976-09-09;41
2;1976-09-09;59
2;1976-09-09;70
2;1976-09-09;73
2;1976-09-09;84
2;1976-09-09;125
2;1976-09-09;168
2;1976-09-09;148
2;1976-09-09;129
2;1976-09-09;114
2;1976-09-09;111
2;1976-09-09;86
2;1976-09-09;87
2;1976-09-09;88
2;1976-09-09;94
2;1976-09-09;86
2;1976-09-09;85
2;1976-08-01;37
2;1976-08-02;36
2;1976-08-03;34
2;1976-08-04;35
2;1976-08-05;35
2;1976-08-06;38
2;1976-08-07;35
2;1976-08-08;33
2;1976-08-09;31
2;1976-08-09;30
2;1976-08-09;36
2;1976-08-09;26
2;1976-08-09;25
2;1976-08-09;27
2;1976-08-09;44
2;1976-08-09;33
2;1976-08-09;35
2;1976-08-09;27
2;1976-08-09;36
2;1976-08-09;38
2;1976-08-09;44
2;1976-08-09;39
2;1976-08-09;42
2;1976-08-09;35
2;1976-08-09;36
2;1976-08-09;37
2;1976-08-09;28
2;1976-08-09;25
2;1976-08-09;28
2;1976-08-09;32
2;1976-08-09;29
2;1976-07-01;30
2;1976-07-02;32
2;1976-07-03;36
2;1976-07-04;30
2;1976-07-05;32
2;1976-07-06;32
2;1976-07-07;36
2;1976-07-08;34
2;1976-07-09;57
2;1976-07-09;62
2;1976-07-09;59
2;1976-07-09;52
2;1976-07-09;53
2;1976-07-09;42
2;1976-07-09;38
2;1976-07-09;35
2;1976-07-09;31
2;1976-07-09;37
2;1976-07-09;39
2;1976-07-09;40
2;1976-07-09;38
2;1976-07-09;37
2;1976-07-09;36
2;1976-07-09;36
2;1976-07-09;37
2;1976-07-09;37
2;1976-07-09;40
2;1976-07-09;39
2;1976-07-09;42
2;1976-07-09;32
2;1976-07-09;37
2;1976-06-01;48
2;1976-06-02;49
2;1976-06-03;41
2;1976-06-04;41
2;1976-06-05;43
2;1976-06-06;44
2;1976-06-07;43
2;1976-06-08;38
2;1976-06-09;36
2;1976-06-09;39
2;1976-06-09;40
2;1976-06-09;37
2;1976-06-09;41
2;1976-06-09;39
2;1976-06-09;38
2;1976-06-09;32
2;1976-06-09;30
2;1976-06-09;37
2;1976-06-09;31
2;1976-06-09;30
2;1976-06-09;33
2;1976-06-09;31
2;1976-06-09;34
2;1976-06-09;30
2;1976-06-09;32
2;1976-06-09;33
2;1976-06-09;29
2;1976-06-09;30
2;1976-06-09;30
2;1976-06-09;29
2;1976-05-01;46
2;1976-05-02;46
2;1976-05-03;46
2;1976-05-04;47
2;1976-05-05;39
2;1976-05-06;47
2;1976-05-07;44
2;1976-05-08;46
2;1976-05-09;46
2;1976-05-09;45
2;1976-05-09;41
2;1976-05-09;38
2;1976-05-09;40
2;1976-05-09;41
2;1976-05-09;59
2;1976-05-09;53
2;1976-05-09;48
2;1976-05-09;53
2;1976-05-09;47
2;1976-05-09;48
2;1976-05-09;49
2;1976-05-09;66
2;1976-05-09;43
2;1976-05-09;45
2;1976-05-09;44
2;1976-05-09;43
2;1976-05-09;41
2;1976-05-09;40
2;1976-05-09;49
2;1976-05-09;48
2;1976-05-09;55
2;1976-04-01;117
2;1976-04-02;125
2;1976-04-03;133
2;1976-04-04;118
2;1976-04-05;97
2;1976-04-06;87
2;1976-04-07;84
2;1976-04-08;66
2;1976-04-09;81
2;1976-04-09;69
2;1976-04-09;51
2;1976-04-09;58
2;1976-04-09;56
2;1976-04-09;57
2;1976-04-09;59
2;1976-04-09;52
2;1976-04-09;53
2;1976-04-09;52
2;1976-04-09;50
2;1976-04-09;43
2;1976-04-09;43
2;1976-04-09;44
2;1976-04-09;48
2;1976-04-09;48
2;1976-04-09;43
2;1976-04-09;48
2;1976-04-09;46
2;1976-04-09;50
2;1976-04-09;48
2;1976-04-09;46
2;1976-03-01;91
2;1976-03-02;86
2;1976-03-03;67
2;1976-03-04;70
2;1976-03-05;63
2;1976-03-06;60
2;1976-03-07;61
2;1976-03-08;60
2;1976-03-09;56
2;1976-03-09;51
2;1976-03-09;51
2;1976-03-09;52
2;1976-03-09;49
2;1976-03-09;50
2;1976-03-09;50
2;1976-03-09;46
2;1976-03-09;44
2;1976-03-09;45
2;1976-03-09;45
2;1976-03-09;48
2;1976-03-09;43
2;1976-03-09;48
2;1976-03-09;48
2;1976-03-09;64
2;1976-03-09;67
2;1976-03-09;91
2;1976-03-09;100
2;1976-03-09;103
2;1976-03-09;90
2;1976-03-09;78
2;1976-03-09;113
2;1976-02-01;71
2;1976-02-02;80
2;1976-02-03;84
2;1976-02-04;91
2;1976-02-05;128
2;1976-02-06;162
2;1976-02-07;200
2;1976-02-08;200
2;1976-02-09;198
2;1976-02-09;190
2;1976-02-09;175
2;1976-02-09;147
2;1976-02-09;130
2;1976-02-09;120
2;1976-02-09;108
2;1976-02-09;103
2;1976-02-09;91
2;1976-02-09;91
2;1976-02-09;80
2;1976-02-09;72
2;1976-02-09;69
2;1976-02-09;77
2;1976-02-09;77
2;1976-02-09;70
2;1976-02-09;68
2;1976-02-09;65
2;1976-02-09;61
2;1976-02-09;73
2;1976-02-09;92
2;1976-01-01;120
2;1976-01-02;111
2;1976-01-03;98
2;1976-01-04;106
2;1976-01-05;83
2;1976-01-06;81
2;1976-01-07;77
2;1976-01-08;76
2;1976-01-09;74
2;1976-01-09;73
2;1976-01-09;83
2;1976-01-09;78
2;1976-01-09;73
2;1976-01-09;72
2;1976-01-09;76
2;1976-01-09;76
2;1976-01-09;76
2;1976-01-09;75
2;1976-01-09;66
2;1976-01-09;59
2;1976-01-09;56
2;1976-01-09;57
2;1976-01-09;51
2;1976-01-09;51
2;1976-01-09;59
2;1976-01-09;52
2;1976-01-09;47
2;1976-01-09;53
2;1976-01-09;48
2;1976-01-09;52
2;1976-01-09;54
2;1975-12-01;264
2;1975-12-02;254
2;1975-12-03;218
2;1975-12-04;188
2;1975-12-05;170
2;1975-12-06;153
2;1975-12-07;137
2;1975-12-08;133
2;1975-12-09;125
2;1975-12-09;117
2;1975-12-09;105
2;1975-12-09;102
2;1975-12-09;103
2;1975-12-09;101
2;1975-12-09;108
2;1975-12-09;134
2;1975-12-09;154
2;1975-12-09;175
2;1975-12-09;182
2;1975-12-09;167
2;1975-12-09;155
2;1975-12-09;133
2;1975-12-09;120
2;1975-12-09;114
2;1975-12-09;106
2;1975-12-09;106
2;1975-12-09;98
2;1975-12-09;109
2;1975-12-09;120
2;1975-12-09;118
2;1975-12-09;126
2;1975-11-01;116
2;1975-11-02;131
2;1975-11-03;143
2;1975-11-04;168
2;1975-11-05;192
2;1975-11-06;195
2;1975-11-07;213
2;1975-11-08;190
2;1975-11-09;158
2;1975-11-09;136
2;1975-11-09;148
2;1975-11-09;162
2;1975-11-09;212
2;1975-11-09;335
2;1975-11-09;278
2;1975-11-09;254
2;1975-11-09;226
2;1975-11-09;203
2;1975-11-09;175
2;1975-11-09;152
2;1975-11-09;142
2;1975-11-09;143
2;1975-11-09;157
2;1975-11-09;154
2;1975-11-09;146
2;1975-11-09;136
2;1975-11-09;142
2;1975-11-09;160
2;1975-11-09;212
2;1975-11-09;257
2;1975-10-01;61
2;1975-10-02;63
2;1975-10-03;69
2;1975-10-04;70
2;1975-10-05;65
2;1975-10-06;67
2;1975-10-07;73
2;1975-10-08;69
2;1975-10-09;71
2;1975-10-09;73
2;1975-10-09;69
2;1975-10-09;91
2;1975-10-09;99
2;1975-10-09;103
2;1975-10-09;159
2;1975-10-09;162
2;1975-10-09;156
2;1975-10-09;166
2;1975-10-09;194
2;1975-10-09;219
2;1975-10-09;193
2;1975-10-09;177
2;1975-10-09;168
2;1975-10-09;124
2;1975-10-09;112
2;1975-10-09;110
2;1975-10-09;105
2;1975-10-09;91
2;1975-10-09;86
2;1975-10-09;86
2;1975-10-09;91
2;1975-09-01;59
2;1975-09-02;58
2;1975-09-03;58
2;1975-09-04;57
2;1975-09-05;57
2;1975-09-06;56
2;1975-09-07;55
2;1975-09-08;55
2;1975-09-09;54
2;1975-09-09;53
2;1975-09-09;52
2;1975-09-09;51
2;1975-09-09;50
2;1975-09-09;49
2;1975-09-09;49
2;1975-09-09;50
2;1975-09-09;51
2;1975-09-09;50
2;1975-09-09;49
2;1975-09-09;49
2;1975-09-09;51
2;1975-09-09;54
2;1975-09-09;52
2;1975-09-09;50
2;1975-09-09;51
2;1975-09-09;52
2;1975-09-09;55
2;1975-09-09;57
2;1975-09-09;59
2;1975-09-09;60
2;1975-08-01;67
2;1975-08-02;62
2;1975-08-03;63
2;1975-08-04;61
2;1975-08-05;60
2;1975-08-06;60
2;1975-08-07;59
2;1975-08-08;58
2;1975-08-09;58
2;1975-08-09;57
2;1975-08-09;56
2;1975-08-09;56
2;1975-08-09;55
2;1975-08-09;56
2;1975-08-09;56
2;1975-08-09;57
2;1975-08-09;59
2;1975-08-09;60
2;1975-08-09;62
2;1975-08-09;64
2;1975-08-09;64
2;1975-08-09;65
2;1975-08-09;65
2;1975-08-09;64
2;1975-08-09;62
2;1975-08-09;61
2;1975-08-09;60
2;1975-08-09;59
2;1975-08-09;59
2;1975-08-09;59
2;1975-08-09;59
2;1975-07-01;65
2;1975-07-02;64
2;1975-07-03;77
2;1975-07-04;77
2;1975-07-05;75
2;1975-07-06;87
2;1975-07-07;96
2;1975-07-08;91
2;1975-07-09;86
2;1975-07-09;86
2;1975-07-09;82
2;1975-07-09;84
2;1975-07-09;79
2;1975-07-09;74
2;1975-07-09;67
2;1975-07-09;68
2;1975-07-09;63
2;1975-07-09;64
2;1975-07-09;64
2;1975-07-09;67
2;1975-07-09;71
2;1975-07-09;67
2;1975-07-09;65
2;1975-07-09;68
2;1975-07-09;68
2;1975-07-09;66
2;1975-07-09;62
2;1975-07-09;65
2;1975-07-09;66
2;1975-07-09;74
2;1975-07-09;65
2;1975-06-01;67
2;1975-06-02;66
2;1975-06-03;66
2;1975-06-04;69
2;1975-06-05;71
2;1975-06-06;72
2;1975-06-07;72
2;1975-06-08;72
2;1975-06-09;71
2;1975-06-09;70
2;1975-06-09;70
2;1975-06-09;70
2;1975-06-09;70
2;1975-06-09;70
2;1975-06-09;71
2;1975-06-09;71
2;1975-06-09;72
2;1975-06-09;74
2;1975-06-09;70
2;1975-06-09;75
2;1975-06-09;75
2;1975-06-09;74
2;1975-06-09;74
2;1975-06-09;74
2;1975-06-09;74
2;1975-06-09;72
2;1975-06-09;71
2;1975-06-09;72
2;1975-06-09;69
2;1975-06-09;72
2;1975-05-01;76
2;1975-05-02;79
2;1975-05-03;84
2;1975-05-04;80
2;1975-05-05;81
2;1975-05-06;78
2;1975-05-07;80
2;1975-05-08;83
2;1975-05-09;86
2;1975-05-09;87
2;1975-05-09;92
2;1975-05-09;96
2;1975-05-09;94
2;1975-05-09;91
2;1975-05-09;88
2;1975-05-09;85
2;1975-05-09;81
2;1975-05-09;82
2;1975-05-09;77
2;1975-05-09;76
2;1975-05-09;80
2;1975-05-09;82
2;1975-05-09;81
2;1975-05-09;78
2;1975-05-09;77
2;1975-05-09;76
2;1975-05-09;74
2;1975-05-09;72
2;1975-05-09;70
2;1975-05-09;68
2;1975-05-09;67
2;1975-04-01;119
2;1975-04-02;110
2;1975-04-03;110
2;1975-04-04;107
2;1975-04-05;109
2;1975-04-06;134
2;1975-04-07;167
2;1975-04-08;148
2;1975-04-09;131
2;1975-04-09;121
2;1975-04-09;108
2;1975-04-09;117
2;1975-04-09;109
2;1975-04-09;110
2;1975-04-09;116
2;1975-04-09;110
2;1975-04-09;105
2;1975-04-09;103
2;1975-04-09;105
2;1975-04-09;111
2;1975-04-09;107
2;1975-04-09;105
2;1975-04-09;97
2;1975-04-09;97
2;1975-04-09;95
2;1975-04-09;97
2;1975-04-09;98
2;1975-04-09;88
2;1975-04-09;90
2;1975-04-09;81
2;1975-03-01;128
2;1975-03-02;131
2;1975-03-03;121
2;1975-03-04;119
2;1975-03-05;110
2;1975-03-06;105
2;1975-03-07;103
2;1975-03-08;104
2;1975-03-09;109
2;1975-03-09;105
2;1975-03-09;98
2;1975-03-09;102
2;1975-03-09;96
2;1975-03-09;90
2;1975-03-09;98
2;1975-03-09;97
2;1975-03-09;92
2;1975-03-09;91
2;1975-03-09;89
2;1975-03-09;92
2;1975-03-09;98
2;1975-03-09;93
2;1975-03-09;97
2;1975-03-09;94
2;1975-03-09;96
2;1975-03-09;97
2;1975-03-09;110
2;1975-03-09;132
2;1975-03-09;130
2;1975-03-09;134
2;1975-03-09;134
2;1975-02-01;166
2;1975-02-02;155
2;1975-02-03;150
2;1975-02-04;144
2;1975-02-05;147
2;1975-02-06;164
2;1975-02-07;165
2;1975-02-08;202
2;1975-02-09;224
2;1975-02-09;240
2;1975-02-09;227
2;1975-02-09;205
2;1975-02-09;198
2;1975-02-09;194
2;1975-02-09;186
2;1975-02-09;174
2;1975-02-09;166
2;1975-02-09;161
2;1975-02-09;149
2;1975-02-09;146
2;1975-02-09;144
2;1975-02-09;134
2;1975-02-09;130
2;1975-02-09;127
2;1975-02-09;122
2;1975-02-09;127
2;1975-02-09;131
2;1975-02-09;129
2;1975-01-01;193
2;1975-01-02;194
2;1975-01-03;211
2;1975-01-04;241
2;1975-01-05;261
2;1975-01-06;309
2;1975-01-07;305
2;1975-01-08;291
2;1975-01-09;265
2;1975-01-09;227
2;1975-01-09;207
2;1975-01-09;190
2;1975-01-09;193
2;1975-01-09;190
2;1975-01-09;170
2;1975-01-09;158
2;1975-01-09;154
2;1975-01-09;143
2;1975-01-09;141
2;1975-01-09;134
2;1975-01-09;136
2;1975-01-09;174
2;1975-01-09;229
2;1975-01-09;257
2;1975-01-09;274
2;1975-01-09;290
2;1975-01-09;304
2;1975-01-09;278
2;1975-01-09;235
2;1975-01-09;204
2;1975-01-09;185
2;1974-12-01;69
2;1974-12-02;74
2;1974-12-03;65
2;1974-12-04;65
2;1974-12-05;62
2;1974-12-06;94
2;1974-12-07;100
2;1974-12-08;108
2;1974-12-09;140
2;1974-12-09;234
2;1974-12-09;229
2;1974-12-09;192
2;1974-12-09;171
2;1974-12-09;154
2;1974-12-09;141
2;1974-12-09;121
2;1974-12-09;117
2;1974-12-09;109
2;1974-12-09;124
2;1974-12-09;130
2;1974-12-09;123
2;1974-12-09;129
2;1974-12-09;153
2;1974-12-09;167
2;1974-12-09;177
2;1974-12-09;187
2;1974-12-09;204
2;1974-12-09;221
2;1974-12-09;230
2;1974-12-09;212
2;1974-12-09;196
2;1974-11-01;120
2;1974-11-02;136
2;1974-11-03;146
2;1974-11-04;139
2;1974-11-05;130
2;1974-11-06;121
2;1974-11-07;114
2;1974-11-08;105
2;1974-11-09;95
2;1974-11-09;91
2;1974-11-09;83
2;1974-11-09;83
2;1974-11-09;91
2;1974-11-09;81
2;1974-11-09;77
2;1974-11-09;75
2;1974-11-09;77
2;1974-11-09;75
2;1974-11-09;81
2;1974-11-09;81
2;1974-11-09;86
2;1974-11-09;81
2;1974-11-09;94
2;1974-11-09;97
2;1974-11-09;98
2;1974-11-09;105
2;1974-11-09;103
2;1974-11-09;102
2;1974-11-09;95
2;1974-11-09;73
2;1974-10-01;59
2;1974-10-02;58
2;1974-10-03;48
2;1974-10-04;54
2;1974-10-05;53
2;1974-10-06;52
2;1974-10-07;57
2;1974-10-08;55
2;1974-10-09;57
2;1974-10-09;58
2;1974-10-09;60
2;1974-10-09;62
2;1974-10-09;65
2;1974-10-09;70
2;1974-10-09;75
2;1974-10-09;76
2;1974-10-09;83
2;1974-10-09;83
2;1974-10-09;80
2;1974-10-09;78
2;1974-10-09;77
2;1974-10-09;94
2;1974-10-09;112
2;1974-10-09;125
2;1974-10-09;138
2;1974-10-09;165
2;1974-10-09;160
2;1974-10-09;126
2;1974-10-09;117
2;1974-10-09;112
2;1974-10-09;110
2;1974-09-01;63
2;1974-09-02;63
2;1974-09-03;67
2;1974-09-04;71
2;1974-09-05;69
2;1974-09-06;67
2;1974-09-07;65
2;1974-09-08;65
2;1974-09-09;61
2;1974-09-09;57
2;1974-09-09;61
2;1974-09-09;57
2;1974-09-09;57
2;1974-09-09;60
2;1974-09-09;63
2;1974-09-09;61
2;1974-09-09;66
2;1974-09-09;65
2;1974-09-09;77
2;1974-09-09;72
2;1974-09-09;70
2;1974-09-09;67
2;1974-09-09;66
2;1974-09-09;64
2;1974-09-09;63
2;1974-09-09;60
2;1974-09-09;60
2;1974-09-09;60
2;1974-09-09;60
2;1974-09-09;60
2;1974-08-01;79
2;1974-08-02;68
2;1974-08-03;71
2;1974-08-04;72
2;1974-08-05;69
2;1974-08-06;67
2;1974-08-07;71
2;1974-08-08;69
2;1974-08-09;71
2;1974-08-09;73
2;1974-08-09;72
2;1974-08-09;72
2;1974-08-09;71
2;1974-08-09;69
2;1974-08-09;68
2;1974-08-09;74
2;1974-08-09;74
2;1974-08-09;79
2;1974-08-09;81
2;1974-08-09;83
2;1974-08-09;83
2;1974-08-09;84
2;1974-08-09;83
2;1974-08-09;74
2;1974-08-09;76
2;1974-08-09;76
2;1974-08-09;67
2;1974-08-09;66
2;1974-08-09;63
2;1974-08-09;73
2;1974-08-09;70
2;1974-07-01;101
2;1974-07-02;103
2;1974-07-03;117
2;1974-07-04;93
2;1974-07-05;83
2;1974-07-06;87
2;1974-07-07;84
2;1974-07-08;83
2;1974-07-09;91
2;1974-07-09;83
2;1974-07-09;81
2;1974-07-09;89
2;1974-07-09;88
2;1974-07-09;91
2;1974-07-09;90
2;1974-07-09;90
2;1974-07-09;86
2;1974-07-09;87
2;1974-07-09;79
2;1974-07-09;78
2;1974-07-09;79
2;1974-07-09;73
2;1974-07-09;75
2;1974-07-09;82
2;1974-07-09;78
2;1974-07-09;83
2;1974-07-09;81
2;1974-07-09;78
2;1974-07-09;74
2;1974-07-09;77
2;1974-07-09;81
2;1974-06-01;102
2;1974-06-02;97
2;1974-06-03;99
2;1974-06-04;100
2;1974-06-05;99
2;1974-06-06;96
2;1974-06-07;93
2;1974-06-08;92
2;1974-06-09;94
2;1974-06-09;95
2;1974-06-09;94
2;1974-06-09;94
2;1974-06-09;93
2;1974-06-09;90
2;1974-06-09;93
2;1974-06-09;87
2;1974-06-09;84
2;1974-06-09;85
2;1974-06-09;91
2;1974-06-09;91
2;1974-06-09;83
2;1974-06-09;84
2;1974-06-09;86
2;1974-06-09;88
2;1974-06-09;89
2;1974-06-09;93
2;1974-06-09;89
2;1974-06-09;93
2;1974-06-09;89
2;1974-06-09;91
2;1974-05-01;147
2;1974-05-02;148
2;1974-05-03;129
2;1974-05-04;125
2;1974-05-05;121
2;1974-05-06;123
2;1974-05-07;119
2;1974-05-08;120
2;1974-05-09;125
2;1974-05-09;124
2;1974-05-09;125
2;1974-05-09;118
2;1974-05-09;118
2;1974-05-09;118
2;1974-05-09;115
2;1974-05-09;116
2;1974-05-09;117
2;1974-05-09;116
2;1974-05-09;116
2;1974-05-09;114
2;1974-05-09;109
2;1974-05-09;110
2;1974-05-09;109
2;1974-05-09;105
2;1974-05-09;105
2;1974-05-09;107
2;1974-05-09;106
2;1974-05-09;106
2;1974-05-09;106
2;1974-05-09;101
2;1974-05-09;102
2;1974-04-01;207
2;1974-04-02;195
2;1974-04-03;181
2;1974-04-04;163
2;1974-04-05;152
2;1974-04-06;144
2;1974-04-07;143
2;1974-04-08;145
2;1974-04-09;143
2;1974-04-09;146
2;1974-04-09;146
2;1974-04-09;142
2;1974-04-09;143
2;1974-04-09;144
2;1974-04-09;144
2;1974-04-09;148
2;1974-04-09;155
2;1974-04-09;159
2;1974-04-09;155
2;1974-04-09;152
2;1974-04-09;154
2;1974-04-09;152
2;1974-04-09;142
2;1974-04-09;134
2;1974-04-09;129
2;1974-04-09;119
2;1974-04-09;123
2;1974-04-09;137
2;1974-04-09;149
2;1974-04-09;146
2;1974-03-01;118
2;1974-03-02;119
2;1974-03-03;121
2;1974-03-04;132
2;1974-03-05;125
2;1974-03-06;133
2;1974-03-07;128
2;1974-03-08;127
2;1974-03-09;116
2;1974-03-09;116
2;1974-03-09;115
2;1974-03-09;112
2;1974-03-09;126
2;1974-03-09;124
2;1974-03-09;121
2;1974-03-09;137
2;1974-03-09;146
2;1974-03-09;145
2;1974-03-09;147
2;1974-03-09;132
2;1974-03-09;124
2;1974-03-09;118
2;1974-03-09;119
2;1974-03-09;118
2;1974-03-09;146
2;1974-03-09;174
2;1974-03-09;203
2;1974-03-09;231
2;1974-03-09;259
2;1974-03-09;254
2;1974-03-09;234
2;1974-02-01;180
2;1974-02-02;204
2;1974-02-03;221
2;1974-02-04;234
2;1974-02-05;206
2;1974-02-06;185
2;1974-02-07;168
2;1974-02-08;156
2;1974-02-09;151
2;1974-02-09;150
2;1974-02-09;150
2;1974-02-09;151
2;1974-02-09;164
2;1974-02-09;187
2;1974-02-09;188
2;1974-02-09;191
2;1974-02-09;197
2;1974-02-09;171
2;1974-02-09;159
2;1974-02-09;147
2;1974-02-09;138
2;1974-02-09;129
2;1974-02-09;125
2;1974-02-09;123
2;1974-02-09;122
2;1974-02-09;119
2;1974-02-09;115
2;1974-02-09;115
2;1974-01-01;289
2;1974-01-02;267
2;1974-01-03;254
2;1974-01-04;268
2;1974-01-05;297
2;1974-01-06;320
2;1974-01-07;312
2;1974-01-08;288
2;1974-01-09;265
2;1974-01-09;251
2;1974-01-09;241
2;1974-01-09;239
2;1974-01-09;246
2;1974-01-09;242
2;1974-01-09;224
2;1974-01-09;209
2;1974-01-09;197
2;1974-01-09;183
2;1974-01-09;178
2;1974-01-09;175
2;1974-01-09;173
2;1974-01-09;178
2;1974-01-09;175
2;1974-01-09;175
2;1974-01-09;179
2;1974-01-09;177
2;1974-01-09;174
2;1974-01-09;169
2;1974-01-09;160
2;1974-01-09;156
2;1974-01-09;162
2;1973-12-01;187
2;1973-12-02;188
2;1973-12-03;180
2;1973-12-04;167
2;1973-12-05;157
2;1973-12-06;154
2;1973-12-07;144
2;1973-12-08;145
2;1973-12-09;151
2;1973-12-09;166
2;1973-12-09;170
2;1973-12-09;197
2;1973-12-09;255
2;1973-12-09;259
2;1973-12-09;244
2;1973-12-09;197
2;1973-12-09;183
2;1973-12-09;178
2;1973-12-09;186
2;1973-12-09;188
2;1973-12-09;182
2;1973-12-09;179
2;1973-12-09;177
2;1973-12-09;193
2;1973-12-09;193
2;1973-12-09;197
2;1973-12-09;211
2;1973-12-09;216
2;1973-12-09;229
2;1973-12-09;266
2;1973-12-09;280
2;1973-11-01;157
2;1973-11-02;184
2;1973-11-03;197
2;1973-11-04;233
2;1973-11-05;239
2;1973-11-06;214
2;1973-11-07;188
2;1973-11-08;180
2;1973-11-09;168
2;1973-11-09;164
2;1973-11-09;160
2;1973-11-09;138
2;1973-11-09;132
2;1973-11-09;151
2;1973-11-09;193
2;1973-11-09;203
2;1973-11-09;200
2;1973-11-09;182
2;1973-11-09;179
2;1973-11-09;189
2;1973-11-09;192
2;1973-11-09;205
2;1973-11-09;212
2;1973-11-09;192
2;1973-11-09;181
2;1973-11-09;167
2;1973-11-09;165
2;1973-11-09;199
2;1973-11-09;221
2;1973-11-09;197
2;1973-10-01;74
2;1973-10-02;76
2;1973-10-03;76
2;1973-10-04;74
2;1973-10-05;77
2;1973-10-06;77
2;1973-10-07;76
2;1973-10-08;73
2;1973-10-09;72
2;1973-10-09;80
2;1973-10-09;89
2;1973-10-09;105
2;1973-10-09;100
2;1973-10-09;128
2;1973-10-09;139
2;1973-10-09;126
2;1973-10-09;121
2;1973-10-09;128
2;1973-10-09;131
2;1973-10-09;146
2;1973-10-09;177
2;1973-10-09;218
2;1973-10-09;231
2;1973-10-09;201
2;1973-10-09;182
2;1973-10-09;170
2;1973-10-09;163
2;1973-10-09;157
2;1973-10-09;165
2;1973-10-09;177
2;1973-10-09;146
2;1973-09-01;74
2;1973-09-02;74
2;1973-09-03;74
2;1973-09-04;74
2;1973-09-05;74
2;1973-09-06;75
2;1973-09-07;75
2;1973-09-08;73
2;1973-09-09;77
2;1973-09-09;76
2;1973-09-09;75
2;1973-09-09;74
2;1973-09-09;74
2;1973-09-09;74
2;1973-09-09;74
2;1973-09-09;74
2;1973-09-09;73
2;1973-09-09;73
2;1973-09-09;73
2;1973-09-09;73
2;1973-09-09;72
2;1973-09-09;72
2;1973-09-09;72
2;1973-09-09;71
2;1973-09-09;71
2;1973-09-09;71
2;1973-09-09;71
2;1973-09-09;71
2;1973-09-09;70
2;1973-09-09;70
2;1973-08-01;82
2;1973-08-02;82
2;1973-08-03;84
2;1973-08-04;84
2;1973-08-05;84
2;1973-08-06;84
2;1973-08-07;84
2;1973-08-08;84
2;1973-08-09;84
2;1973-08-09;84
2;1973-08-09;82
2;1973-08-09;82
2;1973-08-09;81
2;1973-08-09;81
2;1973-08-09;80
2;1973-08-09;80
2;1973-08-09;80
2;1973-08-09;79
2;1973-08-09;81
2;1973-08-09;80
2;1973-08-09;79
2;1973-08-09;77
2;1973-08-09;77
2;1973-08-09;77
2;1973-08-09;77
2;1973-08-09;76
2;1973-08-09;74
2;1973-08-09;74
2;1973-08-09;74
2;1973-08-09;74
2;1973-08-09;74
2;1973-07-01;92
2;1973-07-02;93
2;1973-07-03;99
2;1973-07-04;101
2;1973-07-05;99
2;1973-07-06;96
2;1973-07-07;94
2;1973-07-08;93
2;1973-07-09;92
2;1973-07-09;92
2;1973-07-09;90
2;1973-07-09;91
2;1973-07-09;90
2;1973-07-09;88
2;1973-07-09;88
2;1973-07-09;90
2;1973-07-09;88
2;1973-07-09;86
2;1973-07-09;88
